anime_id,name,english_name,genres,studios,image_url,content,content_prep
115,El Hazard: The Alternative World,UNKNOWN,"Adventure, Comedy, Fantasy",AIC,https://cdn.myanimelist.net/images/anime/3/61047.jpg,"El Hazard: The Alternative World AIC Adventure, Comedy, Fantasy","['hazard', 'altern', 'world', 'aic', 'adventur', 'comedi', 'fantasi']"
116,El Hazard: The Wanderers,El-Hazard: The Wanderers,"Adventure, Comedy, Fantasy, Romance",AIC,https://cdn.myanimelist.net/images/anime/13/24439.jpg,"El Hazard: The Wanderers AIC Adventure, Comedy, Fantasy, Romance","['hazard', 'wander', 'aic', 'adventur', 'comedi', 'fantasi', 'romanc']"
117,El Hazard: The Magnificent World,UNKNOWN,"Adventure, Comedy, Fantasy, Romance",AIC,https://cdn.myanimelist.net/images/anime/1893/128632.jpg,"El Hazard: The Magnificent World AIC Adventure, Comedy, Fantasy, Romance","['hazard', 'magnific', 'world', 'aic', 'adventur', 'comedi', 'fantasi', 'romanc']"
118,El Hazard 2: The Magnificent World,UNKNOWN,"Adventure, Comedy, Fantasy",AIC,https://cdn.myanimelist.net/images/anime/11/2796.jpg,"El Hazard 2: The Magnificent World AIC Adventure, Comedy, Fantasy","['hazard', 'magnific', 'world', 'aic', 'adventur', 'comedi', 'fantasi']"
119,Final Approach,UNKNOWN,"Comedy, Drama, Romance","Trinet Entertainment, Zexcs",https://cdn.myanimelist.net/images/anime/11/14607.jpg,"Final Approach Trinet Entertainment, Zexcs Comedy, Drama, Romance","['final', 'approach', 'trinet', 'entertain', 'zexc', 'comedi', 'drama', 'romanc']"
120,Fruits Basket,Fruits Basket,"Drama, Romance, Supernatural",Studio Deen,https://cdn.myanimelist.net/images/anime/4/75204.jpg,"Fruits Basket Studio Deen Drama, Romance, Supernatural","['fruit', 'basket', 'studio', 'deen', 'drama', 'romanc', 'supernatur']"
121,Fullmetal Alchemist,Fullmetal Alchemist,"Action, Adventure, Award Winning, Drama, Fantasy",Bones,https://cdn.myanimelist.net/images/anime/10/75815.jpg,"Fullmetal Alchemist Bones Action, Adventure, Award Winning, Drama, Fantasy","['fullmet', 'alchemist', 'bone', 'action', 'adventur', 'award', 'win', 'drama', 'fantasi']"
122,Full Moon wo Sagashite,Searching for the Full Moon,"Comedy, Drama, Romance, Supernatural",Studio Deen,https://cdn.myanimelist.net/images/anime/1900/99154.jpg,"Full Moon wo Sagashite Studio Deen Comedy, Drama, Romance, Supernatural","['full', 'moon', 'sagashit', 'studio', 'deen', 'comedi', 'drama', 'romanc', 'supernatur']"
123,Fushigi Yuugi,Mysterious Play,"Adventure, Fantasy, Romance",Pierrot,https://cdn.myanimelist.net/images/anime/2/20140.jpg,"Fushigi Yuugi Pierrot Adventure, Fantasy, Romance","['fushigi', 'yuugi', 'pierrot', 'adventur', 'fantasi', 'romanc']"
124,Fushigi Yuugi: Eikouden,Mysterious Play: Eikoden,"Adventure, Drama, Fantasy, Romance",Pierrot,https://cdn.myanimelist.net/images/anime/11/67701.jpg,"Fushigi Yuugi: Eikouden Pierrot Adventure, Drama, Fantasy, Romance","['fushigi', 'yuugi', 'eikouden', 'pierrot', 'adventur', 'drama', 'fantasi', 'romanc']"
125,Futakoi,Twin Love,"Comedy, Romance",Telecom Animation Film,https://cdn.myanimelist.net/images/anime/1/125.jpg,"Futakoi Telecom Animation Film Comedy, Romance","['futakoi', 'telecom', 'anim', 'film', 'comedi', 'romanc']"
126,Futakoi Alternative,UNKNOWN,"Comedy, Drama, Romance","ufotable, feel., Studio Flag",https://cdn.myanimelist.net/images/anime/6/16733.jpg,"Futakoi Alternative ufotable, feel., Studio Flag Comedy, Drama, Romance","['futakoi', 'altern', 'ufot', 'feel', 'studio', 'flag', 'comedi', 'drama', 'romanc']"
127,Gate Keepers,UNKNOWN,"Action, Comedy, Fantasy, Sci-Fi",Gonzo,https://cdn.myanimelist.net/images/anime/12/15226.jpg,"Gate Keepers Gonzo Action, Comedy, Fantasy, Sci-Fi","['gate', 'keeper', 'gonzo', 'action', 'comedi', 'fantasi', 'sci']"
128,Gate Keepers 21,UNKNOWN,"Action, Drama, Sci-Fi",Gonzo,https://cdn.myanimelist.net/images/anime/6/75569.jpg,"Gate Keepers 21 Gonzo Action, Drama, Sci-Fi","['gate', 'keeper', 'gonzo', 'action', 'drama', 'sci']"
129,Gensoumaden Saiyuuki,Saiyuki,"Action, Adventure, Comedy, Drama, Supernatural",Pierrot,https://cdn.myanimelist.net/images/anime/11/75282.jpg,"Gensoumaden Saiyuuki Pierrot Action, Adventure, Comedy, Drama, Supernatural","['gensoumaden', 'saiyuuki', 'pierrot', 'action', 'adventur', 'comedi', 'drama', 'supernatur']"
130,Saiyuuki Reload,Saiyuki Reload,"Action, Adventure, Comedy, Drama, Supernatural",Pierrot,https://cdn.myanimelist.net/images/anime/1037/134418.jpg,"Saiyuuki Reload Pierrot Action, Adventure, Comedy, Drama, Supernatural","['saiyuuki', 'reload', 'pierrot', 'action', 'adventur', 'comedi', 'drama', 'supernatur']"
131,Saiyuuki Reload Gunlock,Saiyuki Gunlock,"Action, Adventure, Comedy, Drama, Supernatural",Pierrot,https://cdn.myanimelist.net/images/anime/1348/134419.jpg,"Saiyuuki Reload Gunlock Pierrot Action, Adventure, Comedy, Drama, Supernatural","['saiyuuki', 'reload', 'gunlock', 'pierrot', 'action', 'adventur', 'comedi', 'drama', 'supernatur']"
132,GetBackers,Getbackers,"Action, Mystery, Supernatural",Studio Deen,https://cdn.myanimelist.net/images/anime/4/7547.jpg,"GetBackers Studio Deen Action, Mystery, Supernatural","['getback', 'studio', 'deen', 'action', 'mysteri', 'supernatur']"
134,Gunslinger Girl,Gunslinger Girl,"Action, Drama, Sci-Fi",Madhouse,https://cdn.myanimelist.net/images/anime/5/3088.jpg,"Gunslinger Girl Madhouse Action, Drama, Sci-Fi","['gunsling', 'girl', 'madhous', 'action', 'drama', 'sci']"
135,Hikaru no Go,Hikaru no Go,"Comedy, Drama, Supernatural",Pierrot,https://cdn.myanimelist.net/images/anime/12/78317.jpg,"Hikaru no Go Pierrot Comedy, Drama, Supernatural","['hikaru', 'pierrot', 'comedi', 'drama', 'supernatur']"
136,Hunter x Hunter,Hunter x Hunter,"Action, Adventure, Fantasy",Nippon Animation,https://cdn.myanimelist.net/images/anime/1305/132237.jpg,"Hunter x Hunter Nippon Animation Action, Adventure, Fantasy","['hunter', 'hunter', 'nippon', 'anim', 'action', 'adventur', 'fantasi']"
137,Hunter x Hunter: Original Video Animation,UNKNOWN,"Action, Adventure, Fantasy",Nippon Animation,https://cdn.myanimelist.net/images/anime/1/137.jpg,"Hunter x Hunter: Original Video Animation Nippon Animation Action, Adventure, Fantasy","['hunter', 'hunter', 'origin', 'video', 'anim', 'nippon', 'anim', 'action', 'adventur', 'fantasi']"
138,Hunter x Hunter: Greed Island,UNKNOWN,"Action, Adventure, Fantasy",Nippon Animation,https://cdn.myanimelist.net/images/anime/1902/122320.jpg,"Hunter x Hunter: Greed Island Nippon Animation Action, Adventure, Fantasy","['hunter', 'hunter', 'greed', 'island', 'nippon', 'anim', 'action', 'adventur', 'fantasi']"
139,Hunter x Hunter: Greed Island Final,UNKNOWN,"Action, Adventure, Fantasy",Nippon Animation,https://cdn.myanimelist.net/images/anime/1/139.jpg,"Hunter x Hunter: Greed Island Final Nippon Animation Action, Adventure, Fantasy","['hunter', 'hunter', 'greed', 'island', 'final', 'nippon', 'anim', 'action', 'adventur', 'fantasi']"
141,Jinki:Extend,Jinki: Extend,Sci-Fi,feel.,https://cdn.myanimelist.net/images/anime/3/44792.jpg,Jinki:Extend feel. Sci-Fi,"['jinki', 'extend', 'feel', 'sci']"
142,Kamikaze Kaitou Jeanne,UNKNOWN,"Action, Drama, Mystery, Romance, Supernatural",Toei Animation,https://cdn.myanimelist.net/images/anime/5/20389.jpg,"Kamikaze Kaitou Jeanne Toei Animation Action, Drama, Mystery, Romance, Supernatural","['kamikaz', 'kaitou', 'jeann', 'toei', 'anim', 'action', 'drama', 'mysteri', 'romanc', 'supernatur']"
144,Kanon,UNKNOWN,"Drama, Romance, Supernatural",Toei Animation,https://cdn.myanimelist.net/images/anime/1552/128388.jpg,"Kanon Toei Animation Drama, Romance, Supernatural","['kanon', 'toei', 'anim', 'drama', 'romanc', 'supernatur']"
145,Kareshi Kanojo no Jijou,His and Her Circumstances,"Comedy, Drama, Romance","Gainax, J.C.Staff",https://cdn.myanimelist.net/images/anime/1222/108880.jpg,"Kareshi Kanojo no Jijou Gainax, J.C.Staff Comedy, Drama, Romance","['kareshi', 'kanojo', 'jijou', 'gainax', 'staff', 'comedi', 'drama', 'romanc']"
147,Kimi ga Nozomu Eien,Rumbling Hearts,"Drama, Romance",Studio Fantasia,https://cdn.myanimelist.net/images/anime/5/10227.jpg,"Kimi ga Nozomu Eien Studio Fantasia Drama, Romance","['kimi', 'nozomu', 'eien', 'studio', 'fantasia', 'drama', 'romanc']"
148,Kita e.: Diamond Dust Drops,Diamond Daydreams,"Drama, Romance",Studio Deen,https://cdn.myanimelist.net/images/anime/1488/132892.jpg,"Kita e.: Diamond Dust Drops Studio Deen Drama, Romance","['kita', 'diamond', 'dust', 'drop', 'studio', 'deen', 'drama', 'romanc']"
150,Blood+,Blood+,"Action, Drama, Horror, Mystery, Supernatural",Production I.G,https://cdn.myanimelist.net/images/anime/10/10183.jpg,"Blood+ Production I.G Action, Drama, Horror, Mystery, Supernatural","['blood', 'product', 'action', 'drama', 'horror', 'mysteri', 'supernatur']"
152,Solty Rei,UNKNOWN,"Action, Sci-Fi","Gonzo, AIC",https://cdn.myanimelist.net/images/anime/3/75582.jpg,"Solty Rei Gonzo, AIC Action, Sci-Fi","['solti', 'rei', 'gonzo', 'aic', 'action', 'sci']"
153,Juuni Kokuki,The Twelve Kingdoms,"Action, Adventure, Fantasy",Pierrot,https://cdn.myanimelist.net/images/anime/6/50859.jpg,"Juuni Kokuki Pierrot Action, Adventure, Fantasy","['juuni', 'kokuki', 'pierrot', 'action', 'adventur', 'fantasi']"
154,Shaman King,Shaman King,"Action, Adventure, Comedy, Supernatural",Xebec,https://cdn.myanimelist.net/images/anime/1722/99235.jpg,"Shaman King Xebec Action, Adventure, Comedy, Supernatural","['shaman', 'king', 'xebec', 'action', 'adventur', 'comedi', 'supernatur']"
155,X/1999,X - The Movie,"Action, Drama, Fantasy, Horror, Sci-Fi, Supernatural",Madhouse,https://cdn.myanimelist.net/images/anime/7/23579.jpg,"X/1999 Madhouse Action, Drama, Fantasy, Horror, Sci-Fi, Supernatural","['madhous', 'action', 'drama', 'fantasi', 'horror', 'sci', 'supernatur']"
156,X,X,"Action, Drama, Fantasy, Romance",Madhouse,https://cdn.myanimelist.net/images/anime/8/17167.jpg,"X Madhouse Action, Drama, Fantasy, Romance","['madhous', 'action', 'drama', 'fantasi', 'romanc']"
159,Boukyaku no Senritsu,The Melody of Oblivion,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural","Gainax, J.C.Staff",https://cdn.myanimelist.net/images/anime/9/52679.jpg,"Boukyaku no Senritsu Gainax, J.C.Staff Adventure, Fantasy, Horror, Sci-Fi, Supernatural","['boukyaku', 'senritsu', 'gainax', 'staff', 'adventur', 'fantasi', 'horror', 'sci', 'supernatur']"
160,"Ima, Soko ni Iru Boku","Now and Then, Here and There","Adventure, Drama, Fantasy, Sci-Fi",AIC,https://cdn.myanimelist.net/images/anime/1094/109008.jpg,"Ima, Soko ni Iru Boku AIC Adventure, Drama, Fantasy, Sci-Fi","['ima', 'soko', 'iru', 'boku', 'aic', 'adventur', 'drama', 'fantasi', 'sci']"
161,Peace Maker Kurogane,Peace Maker Kurogane,"Action, Comedy",Gonzo,https://cdn.myanimelist.net/images/anime/10/77408.jpg,"Peace Maker Kurogane Gonzo Action, Comedy","['peac', 'maker', 'kurogan', 'gonzo', 'action', 'comedi']"
162,Pita Ten,Pita-Ten,"Comedy, Fantasy, Romance",Madhouse,https://cdn.myanimelist.net/images/anime/7/25205.jpg,"Pita Ten Madhouse Comedy, Fantasy, Romance","['pita', 'ten', 'madhous', 'comedi', 'fantasi', 'romanc']"
163,Power Stone,UNKNOWN,"Adventure, Comedy, Fantasy",Pierrot,https://cdn.myanimelist.net/images/anime/1110/98247.jpg,"Power Stone Pierrot Adventure, Comedy, Fantasy","['power', 'stone', 'pierrot', 'adventur', 'comedi', 'fantasi']"
164,Mononoke Hime,Princess Mononoke,"Action, Adventure, Award Winning, Fantasy",Studio Ghibli,https://cdn.myanimelist.net/images/anime/7/75919.jpg,"Mononoke Hime Studio Ghibli Action, Adventure, Award Winning, Fantasy","['mononok', 'hime', 'studio', 'ghibli', 'action', 'adventur', 'award', 'win', 'fantasi']"
165,RahXephon,RahXephon,"Action, Award Winning, Drama, Mystery, Romance, Sci-Fi",Bones,https://cdn.myanimelist.net/images/anime/13/75168.jpg,"RahXephon Bones Action, Award Winning, Drama, Mystery, Romance, Sci-Fi","['rahxephon', 'bone', 'action', 'award', 'win', 'drama', 'mysteri', 'romanc', 'sci']"
166,Samurai 7,Samurai 7,Sci-Fi,Gonzo,https://cdn.myanimelist.net/images/anime/1190/95421.jpg,Samurai 7 Gonzo Sci-Fi,"['samurai', 'gonzo', 'sci']"
167,Scrapped Princess,Scrapped Princess,"Adventure, Comedy, Drama, Fantasy, Sci-Fi",Bones,https://cdn.myanimelist.net/images/anime/1238/94717.jpg,"Scrapped Princess Bones Adventure, Comedy, Drama, Fantasy, Sci-Fi","['scrap', 'princess', 'bone', 'adventur', 'comedi', 'drama', 'fantasi', 'sci']"
168,s.CRY.ed,s-CRY-ed,"Action, Adventure, Drama, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/8/89882.jpg,"s.CRY.ed Sunrise Action, Adventure, Drama, Sci-Fi","['cri', 'sunris', 'action', 'adventur', 'drama', 'sci']"
169,Shingetsutan Tsukihime,Lunar Legend Tsukihime,"Action, Horror, Mystery, Romance, Supernatural",J.C.Staff,https://cdn.myanimelist.net/images/anime/12/20669.jpg,"Shingetsutan Tsukihime J.C.Staff Action, Horror, Mystery, Romance, Supernatural","['shingetsutan', 'tsukihim', 'staff', 'action', 'horror', 'mysteri', 'romanc', 'supernatur']"
170,Slam Dunk,Slam Dunk,Sports,Toei Animation,https://cdn.myanimelist.net/images/anime/12/86890.jpg,Slam Dunk Toei Animation Sports,"['slam', 'dunk', 'toei', 'anim', 'sport']"
171,Strange Dawn,UNKNOWN,"Adventure, Drama, Fantasy",Hal Film Maker,https://cdn.myanimelist.net/images/anime/12/74782.jpg,"Strange Dawn Hal Film Maker Adventure, Drama, Fantasy","['strang', 'dawn', 'hal', 'film', 'maker', 'adventur', 'drama', 'fantasi']"
173,Tactics,UNKNOWN,"Mystery, Supernatural",Studio Deen,https://cdn.myanimelist.net/images/anime/8/37549.jpg,"Tactics Studio Deen Mystery, Supernatural","['tactic', 'studio', 'deen', 'mysteri', 'supernatur']"
175,Tokyo Underground,Tokyo Underground,"Action, Adventure, Romance, Sci-Fi",Pierrot,https://cdn.myanimelist.net/images/anime/9/21036.jpg,"Tokyo Underground Pierrot Action, Adventure, Romance, Sci-Fi","['tokyo', 'underground', 'pierrot', 'action', 'adventur', 'romanc', 'sci']"
176,Triangle Heart: Sweet Songs Forever,UNKNOWN,"Adventure, Romance",Seven Arcs,https://cdn.myanimelist.net/images/anime/7/17439.jpg,"Triangle Heart: Sweet Songs Forever Seven Arcs Adventure, Romance","['triangl', 'heart', 'sweet', 'song', 'forev', 'seven', 'arc', 'adventur', 'romanc']"
177,Tsubasa Chronicle,Tsubasa RESERVoir CHRoNiCLE,"Action, Adventure, Fantasy, Romance",Bee Train,https://cdn.myanimelist.net/images/anime/9/6555.jpg,"Tsubasa Chronicle Bee Train Action, Adventure, Fantasy, Romance","['tsubasa', 'chronicl', 'bee', 'train', 'action', 'adventur', 'fantasi', 'romanc']"
178,Ultra Maniac,Ultra Maniac,"Comedy, Romance",Ashi Productions,https://cdn.myanimelist.net/images/anime/8/53571.jpg,"Ultra Maniac Ashi Productions Comedy, Romance","['ultra', 'maniac', 'ashi', 'product', 'comedi', 'romanc']"
179,Ultra Maniac OVA,UNKNOWN,"Comedy, Romance",Ashi Productions,https://cdn.myanimelist.net/images/anime/2/3132.jpg,"Ultra Maniac OVA Ashi Productions Comedy, Romance","['ultra', 'maniac', 'ova', 'ashi', 'product', 'comedi', 'romanc']"
182,Tenkuu no Escaflowne,The Vision of Escaflowne,"Adventure, Fantasy, Romance",Sunrise,https://cdn.myanimelist.net/images/anime/5/30689.jpg,"Tenkuu no Escaflowne Sunrise Adventure, Fantasy, Romance","['tenkuu', 'escaflown', 'sunris', 'adventur', 'fantasi', 'romanc']"
183,Whistle!,UNKNOWN,Sports,Studio Comet,https://cdn.myanimelist.net/images/anime/8/17885.jpg,Whistle! Studio Comet Sports,"['whistl', 'studio', 'comet', 'sport']"
184,Xenosaga The Animation,UNKNOWN,"Action, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/3/75162.jpg,"Xenosaga The Animation Toei Animation Action, Sci-Fi","['xenosaga', 'anim', 'toei', 'anim', 'action', 'sci']"
185,Initial D First Stage,Initial D First Stage,"Action, Drama","Gallop, Studio Comet",https://cdn.myanimelist.net/images/anime/1384/127972.jpg,"Initial D First Stage Gallop, Studio Comet Action, Drama","['initi', 'first', 'stage', 'gallop', 'studio', 'comet', 'action', 'drama']"
186,Initial D Second Stage,Initial D Second Stage,"Action, Drama",Pastel,https://cdn.myanimelist.net/images/anime/8/12750.jpg,"Initial D Second Stage Pastel Action, Drama","['initi', 'second', 'stage', 'pastel', 'action', 'drama']"
187,Initial D Third Stage,UNKNOWN,"Action, Drama, Romance",Studio Deen,https://cdn.myanimelist.net/images/anime/13/40397.jpg,"Initial D Third Stage Studio Deen Action, Drama, Romance","['initi', 'third', 'stage', 'studio', 'deen', 'action', 'drama', 'romanc']"
191,Love Hina Christmas Special: Silent Eve,Love Hina Christmas Movie,"Comedy, Romance",Xebec,https://cdn.myanimelist.net/images/anime/11/82467.jpg,"Love Hina Christmas Special: Silent Eve Xebec Comedy, Romance","['love', 'hina', 'christma', 'special', 'silent', 'eve', 'xebec', 'comedi', 'romanc']"
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Love Hina Spring Movie,"Adventure, Comedy, Romance",Xebec,https://cdn.myanimelist.net/images/anime/12/82632.jpg,"Love Hina Haru Special: Kimi Sakura Chiru Nakare!! Xebec Adventure, Comedy, Romance","['love', 'hina', 'haru', 'special', 'kimi', 'sakura', 'chiru', 'nakar', 'xebec', 'adventur', 'comedi', 'romanc']"
194,Macross Zero,Macross Zero,"Action, Adventure, Sci-Fi",Satelight,https://cdn.myanimelist.net/images/anime/12/76289.jpg,"Macross Zero Satelight Action, Adventure, Sci-Fi","['macross', 'zero', 'satelight', 'action', 'adventur', 'sci']"
195,Onegai☆Teacher,Please Teacher!,"Drama, Romance, Sci-Fi",Daume,https://cdn.myanimelist.net/images/anime/13/5241.jpg,"Onegai☆Teacher Daume Drama, Romance, Sci-Fi","['onegai', 'teacher', 'daum', 'drama', 'romanc', 'sci']"
196,Onegai☆Twins,Please Twins!,"Comedy, Drama, Sci-Fi",Daume,https://cdn.myanimelist.net/images/anime/1621/100229.jpg,"Onegai☆Twins Daume Comedy, Drama, Sci-Fi","['onegai', 'twin', 'daum', 'comedi', 'drama', 'sci']"
198,Speed Grapher,Speed Grapher,"Action, Mystery",Gonzo,https://cdn.myanimelist.net/images/anime/12/26128.jpg,"Speed Grapher Gonzo Action, Mystery","['speed', 'grapher', 'gonzo', 'action', 'mysteri']"
199,Sen to Chihiro no Kamikakushi,Spirited Away,"Adventure, Award Winning, Supernatural",Studio Ghibli,https://cdn.myanimelist.net/images/anime/6/79597.jpg,"Sen to Chihiro no Kamikakushi Studio Ghibli Adventure, Award Winning, Supernatural","['sen', 'chihiro', 'kamikakushi', 'studio', 'ghibli', 'adventur', 'award', 'win', 'supernatur']"
200,Tenshi na Konamaiki,Cheeky Angel,"Comedy, Romance",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1644/131230.jpg,"Tenshi na Konamaiki TMS Entertainment Comedy, Romance","['tenshi', 'konamaiki', 'tm', 'entertain', 'comedi', 'romanc']"
202,Wolf's Rain,Wolf's Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",Bones,https://cdn.myanimelist.net/images/anime/5/59403.jpg,"Wolf's Rain Bones Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","['wolf', 'rain', 'bone', 'action', 'adventur', 'drama', 'fantasi', 'mysteri', 'sci']"
205,Samurai Champloo,Samurai Champloo,"Action, Adventure, Comedy",Manglobe,https://cdn.myanimelist.net/images/anime/1375/121599.jpg,"Samurai Champloo Manglobe Action, Adventure, Comedy","['samurai', 'champloo', 'manglob', 'action', 'adventur', 'comedi']"
206,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,"Action, Adventure, Drama, Fantasy, Romance",AIC,https://cdn.myanimelist.net/images/anime/1065/92495.jpg,"Lodoss-tou Senki: Eiyuu Kishi Den AIC Action, Adventure, Drama, Fantasy, Romance","['lodoss', 'tou', 'senki', 'eiyuu', 'kishi', 'den', 'aic', 'action', 'adventur', 'drama', 'fantasi', 'romanc']"
207,Lodoss-tou Senki,Record of Lodoss War,"Action, Adventure, Fantasy",Madhouse,https://cdn.myanimelist.net/images/anime/1644/92493.jpg,"Lodoss-tou Senki Madhouse Action, Adventure, Fantasy","['lodoss', 'tou', 'senki', 'madhous', 'action', 'adventur', 'fantasi']"
208,R.O.D: Read or Die,R.O.D - Read or Die,"Action, Adventure, Mystery, Sci-Fi",Studio Deen,https://cdn.myanimelist.net/images/anime/1824/98849.jpg,"R.O.D: Read or Die Studio Deen Action, Adventure, Mystery, Sci-Fi","['read', 'die', 'studio', 'deen', 'action', 'adventur', 'mysteri', 'sci']"
209,R.O.D: The TV,R.O.D -The TV-,"Action, Adventure, Comedy, Drama, Sci-Fi",J.C.Staff,https://cdn.myanimelist.net/images/anime/3/73350.jpg,"R.O.D: The TV J.C.Staff Action, Adventure, Comedy, Drama, Sci-Fi","['staff', 'action', 'adventur', 'comedi', 'drama', 'sci']"
210,Ranma ½,Ranma ½,"Action, Comedy, Fantasy",Studio Deen,https://cdn.myanimelist.net/images/anime/13/6441.jpg,"Ranma ½ Studio Deen Action, Comedy, Fantasy","['ranma', 'studio', 'deen', 'action', 'comedi', 'fantasi']"
212,Project A-Ko,UNKNOWN,"Action, Adventure, Comedy, Sci-Fi",APPP,https://cdn.myanimelist.net/images/anime/2/58391.jpg,"Project A-Ko APPP Action, Adventure, Comedy, Sci-Fi","['project', 'appp', 'action', 'adventur', 'comedi', 'sci']"
215,Pia Carrot e Youkoso!! 2 DX,UNKNOWN,"Comedy, Romance",Garyuu Studio,https://cdn.myanimelist.net/images/anime/11/50781.jpg,"Pia Carrot e Youkoso!! 2 DX Garyuu Studio Comedy, Romance","['pia', 'carrot', 'youkoso', 'garyuu', 'studio', 'comedi', 'romanc']"
